token,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size,call_put
112882,IDFCFIRSTB,2024-08-29,82.0,7500,OPTSTK,NFO,5.000000,PE
125547,IDFCFIRSTB,2024-08-29,69.0,7500,OPTSTK,NFO,5.000000,PE
125610,IDFCFIRSTB,2024-08-29,83.0,7500,OPTSTK,NFO,5.000000,PE
112825,IDFCFIRSTB,2024-08-29,60.0,7500,OPTSTK,NFO,5.000000,CE
112879,IDFCFIRSTB,2024-08-29,80.0,7500,OPTSTK,NFO,5.000000,CE
125554,IDFCFIRSTB,2024-08-29,77.0,7500,OPTSTK,NFO,5.000000,CE
125555,IDFCFIRSTB,2024-08-29,77.0,7500,OPTSTK,NFO,5.000000,PE
112845,IDFCFIRSTB,2024-08-29,70.0,7500,OPTSTK,NFO,5.000000,PE
112885,IDFCFIRSTB,2024-08-29,86.0,7500,OPTSTK,NFO,5.000000,CE
112843,IDFCFIRSTB,2024-08-29,68.0,7500,OPTSTK,NFO,5.000000,PE
112846,IDFCFIRSTB,2024-08-29,72.0,7500,OPTSTK,NFO,5.000000,CE
112834,IDFCFIRSTB,2024-08-29,66.0,7500,OPTSTK,NFO,5.000000,CE
112889,IDFCFIRSTB,2024-08-29,90.0,7500,OPTSTK,NFO,5.000000,CE
125542,IDFCFIRSTB,2024-08-29,69.0,7500,OPTSTK,NFO,5.000000,CE
112887,IDFCFIRSTB,2024-08-29,88.0,7500,OPTSTK,NFO,5.000000,CE
125612,IDFCFIRSTB,2024-08-29,85.0,7500,OPTSTK,NFO,5.000000,PE
125539,IDFCFIRSTB,2024-08-29,65.0,7500,OPTSTK,NFO,5.000000,PE
112873,IDFCFIRSTB,2024-08-29,74.0,7500,OPTSTK,NFO,5.000000,CE
112844,IDFCFIRSTB,2024-08-29,70.0,7500,OPTSTK,NFO,5.000000,CE
125551,IDFCFIRSTB,2024-08-29,73.0,7500,OPTSTK,NFO,5.000000,PE
56442,IEX,2024-08-29,-0.01,3750,FUTSTK,NFO,1.000000,IEXAUGFUT
35710,IEX,2024-09-26,-0.01,3750,FUTSTK,NFO,1.000000,IEXSEPFUT
126154,IEX,2024-08-29,172.5,3750,OPTSTK,NFO,5.000000,.CE
126235,IEX,2024-08-29,177.5,3750,OPTSTK,NFO,5.000000,.PE
126238,IEX,2024-08-29,187.5,3750,OPTSTK,NFO,5.000000,.CE
52664,IEX,2024-08-29,205.0,3750,OPTSTK,NFO,5.000000,CE
113087,IEX,2024-08-29,165.0,3750,OPTSTK,NFO,5.000000,PE
76305,IEX,2024-08-29,225.0,3750,OPTSTK,NFO,5.000000,CE
113086,IEX,2024-08-29,165.0,3750,OPTSTK,NFO,5.000000,CE
113105,IEX,2024-08-29,190.0,3750,OPTSTK,NFO,5.000000,PE
113091,IEX,2024-08-29,175.0,3750,OPTSTK,NFO,5.000000,PE
126121,IEX,2024-08-29,152.5,3750,OPTSTK,NFO,5.000000,.CE
73918,IEX,2024-08-29,215.0,3750,OPTSTK,NFO,5.000000,CE
126248,IEX,2024-08-29,212.5,3750,OPTSTK,NFO,5.000000,.CE
126152,IEX,2024-08-29,167.5,3750,OPTSTK,NFO,5.000000,.CE
113080,IEX,2024-08-29,150.0,3750,OPTSTK,NFO,5.000000,CE
126253,IEX,2024-08-29,222.5,3750,OPTSTK,NFO,5.000000,.PE
113102,IEX,2024-08-29,185.0,3750,OPTSTK,NFO,5.000000,CE
126123,IEX,2024-08-29,157.5,3750,OPTSTK,NFO,5.000000,.CE
126237,IEX,2024-08-29,182.5,3750,OPTSTK,NFO,5.000000,.PE
126247,IEX,2024-08-29,207.5,3750,OPTSTK,NFO,5.000000,.PE
126150,IEX,2024-08-29,162.5,3750,OPTSTK,NFO,5.000000,.CE
113108,IEX,2024-08-29,200.0,3750,OPTSTK,NFO,5.000000,CE
113081,IEX,2024-08-29,150.0,3750,OPTSTK,NFO,5.000000,PE
126243,IEX,2024-08-29,197.5,3750,OPTSTK,NFO,5.000000,.PE
113085,IEX,2024-08-29,160.0,3750,OPTSTK,NFO,5.000000,PE
126232,IEX,2024-08-29,177.5,3750,OPTSTK,NFO,5.000000,.CE
113089,IEX,2024-08-29,170.0,3750,OPTSTK,NFO,5.000000,PE
113079,IEX,2024-08-29,145.0,3750,OPTSTK,NFO,5.000000,PE
126240,IEX,2024-08-29,192.5,3750,OPTSTK,NFO,5.000000,.CE
126239,IEX,2024-08-29,187.5,3750,OPTSTK,NFO,5.000000,.PE
113088,IEX,2024-08-29,170.0,3750,OPTSTK,NFO,5.000000,CE
113092,IEX,2024-08-29,180.0,3750,OPTSTK,NFO,5.000000,CE
113111,IEX,2024-08-29,210.0,3750,OPTSTK,NFO,5.000000,PE
113093,IEX,2024-08-29,180.0,3750,OPTSTK,NFO,5.000000,PE
113082,IEX,2024-08-29,155.0,3750,OPTSTK,NFO,5.000000,CE
126241,IEX,2024-08-29,192.5,3750,OPTSTK,NFO,5.000000,.PE
52666,IEX,2024-08-29,220.0,3750,OPTSTK,NFO,5.000000,CE
126255,IEX,2024-08-29,227.5,3750,OPTSTK,NFO,5.000000,.PE
126244,IEX,2024-08-29,202.5,3750,OPTSTK,NFO,5.000000,.CE
76308,IEX,2024-08-29,225.0,3750,OPTSTK,NFO,5.000000,PE
126249,IEX,2024-08-29,212.5,3750,OPTSTK,NFO,5.000000,.PE
113104,IEX,2024-08-29,190.0,3750,OPTSTK,NFO,5.000000,CE
126153,IEX,2024-08-29,167.5,3750,OPTSTK,NFO,5.000000,.PE
126236,IEX,2024-08-29,182.5,3750,OPTSTK,NFO,5.000000,.CE
52667,IEX,2024-08-29,220.0,3750,OPTSTK,NFO,5.000000,PE
126245,IEX,2024-08-29,202.5,3750,OPTSTK,NFO,5.000000,.PE
126242,IEX,2024-08-29,197.5,3750,OPTSTK,NFO,5.000000,.CE
113084,IEX,2024-08-29,160.0,3750,OPTSTK,NFO,5.000000,CE
126246,IEX,2024-08-29,207.5,3750,OPTSTK,NFO,5.000000,.CE
52665,IEX,2024-08-29,205.0,3750,OPTSTK,NFO,5.000000,PE
126251,IEX,2024-08-29,217.5,3750,OPTSTK,NFO,5.000000,.PE
126254,IEX,2024-08-29,227.5,3750,OPTSTK,NFO,5.000000,.CE
73919,IEX,2024-08-29,215.0,3750,OPTSTK,NFO,5.000000,PE
113110,IEX,2024-08-29,210.0,3750,OPTSTK,NFO,5.000000,CE
126149,IEX,2024-08-29,157.5,3750,OPTSTK,NFO,5.000000,.PE
113109,IEX,2024-08-29,200.0,3750,OPTSTK,NFO,5.000000,PE
113103,IEX,2024-08-29,185.0,3750,OPTSTK,NFO,5.000000,PE
113106,IEX,2024-08-29,195.0,3750,OPTSTK,NFO,5.000000,CE
126231,IEX,2024-08-29,172.5,3750,OPTSTK,NFO,5.000000,.PE
113078,IEX,2024-08-29,145.0,3750,OPTSTK,NFO,5.000000,CE
126151,IEX,2024-08-29,162.5,3750,OPTSTK,NFO,5.000000,.PE
113073,IEX,2024-08-29,130.0,3750,OPTSTK,NFO,5.000000,PE
126252,IEX,2024-08-29,222.5,3750,OPTSTK,NFO,5.000000,.CE
113083,IEX,2024-08-29,155.0,3750,OPTSTK,NFO,5.000000,PE
113090,IEX,2024-08-29,175.0,3750,OPTSTK,NFO,5.000000,CE
113107,IEX,2024-08-29,195.0,3750,OPTSTK,NFO,5.000000,PE
126250,IEX,2024-08-29,217.5,3750,OPTSTK,NFO,5.000000,.CE
56443,IGL,2024-08-29,-0.01,1375,FUTSTK,NFO,5.000000,IGLAUGFUT
35711,IGL,2024-09-26,-0.01,1375,FUTSTK,NFO,5.000000,IGLSEPFUT
52705,IGL,2024-08-29,570.0,1375,OPTSTK,NFO,5.000000,PE
126866,IGL,2024-08-29,545.0,1375,OPTSTK,NFO,5.000000,CE
113273,IGL,2024-08-29,420.0,1375,OPTSTK,NFO,5.000000,PE
76328,IGL,2024-08-29,610.0,1375,OPTSTK,NFO,5.000000,CE
113337,IGL,2024-08-29,620.0,1375,OPTSTK,NFO,5.000000,PE
113287,IGL,2024-08-29,490.0,1375,OPTSTK,NFO,5.000000,PE
113316,IGL,2024-08-29,580.0,1375,OPTSTK,NFO,5.000000,PE
113281,IGL,2024-08-29,460.0,1375,OPTSTK,NFO,5.000000,PE
113294,IGL,2024-08-29,530.0,1375,OPTSTK,NFO,5.000000,CE
126848,IGL,2024-08-29,505.0,1375,OPTSTK,NFO,5.000000,PE
126871,IGL,2024-08-29,545.0,1375,OPTSTK,NFO,5.000000,PE
126916,IGL,2024-08-29,585.0,1375,OPTSTK,NFO,5.000000,CE
113295,IGL,2024-08-29,530.0,1375,OPTSTK,NFO,5.000000,PE
113284,IGL,2024-08-29,480.0,1375,OPTSTK,NFO,5.000000,CE
126920,IGL,2024-08-29,595.0,1375,OPTSTK,NFO,5.000000,CE
113315,IGL,2024-08-29,580.0,1375,OPTSTK,NFO,5.000000,CE
52704,IGL,2024-08-29,570.0,1375,OPTSTK,NFO,5.000000,CE
113290,IGL,2024-08-29,510.0,1375,OPTSTK,NFO,5.000000,CE
126899,IGL,2024-08-29,565.0,1375,OPTSTK,NFO,5.000000,PE
126925,IGL,2024-08-29,605.0,1375,OPTSTK,NFO,5.000000,PE
52706,IGL,2024-08-29,590.0,1375,OPTSTK,NFO,5.000000,CE
113299,IGL,2024-08-29,550.0,1375,OPTSTK,NFO,5.000000,PE
113335,IGL,2024-08-29,600.0,1375,OPTSTK,NFO,5.000000,PE
52707,IGL,2024-08-29,590.0,1375,OPTSTK,NFO,5.000000,PE
126847,IGL,2024-08-29,505.0,1375,OPTSTK,NFO,5.000000,CE
126917,IGL,2024-08-29,585.0,1375,OPTSTK,NFO,5.000000,PE
126898,IGL,2024-08-29,565.0,1375,OPTSTK,NFO,5.000000,CE
126784,IGL,2024-08-29,465.0,1375,OPTSTK,NFO,5.000000,PE
113285,IGL,2024-08-29,480.0,1375,OPTSTK,NFO,5.000000,PE
126789,IGL,2024-08-29,495.0,1375,OPTSTK,NFO,5.000000,CE
126879,IGL,2024-08-29,555.0,1375,OPTSTK,NFO,5.000000,PE
126858,IGL,2024-08-29,525.0,1375,OPTSTK,NFO,5.000000,PE
113296,IGL,2024-08-29,540.0,1375,OPTSTK,NFO,5.000000,CE
113277,IGL,2024-08-29,440.0,1375,OPTSTK,NFO,5.000000,PE
126787,IGL,2024-08-29,485.0,1375,OPTSTK,NFO,5.000000,CE
113336,IGL,2024-08-29,620.0,1375,OPTSTK,NFO,5.000000,CE
113283,IGL,2024-08-29,470.0,1375,OPTSTK,NFO,5.000000,PE
76329,IGL,2024-08-29,610.0,1375,OPTSTK,NFO,5.000000,PE
126788,IGL,2024-08-29,485.0,1375,OPTSTK,NFO,5.000000,PE
126874,IGL,2024-08-29,555.0,1375,OPTSTK,NFO,5.000000,CE
113276,IGL,2024-08-29,440.0,1375,OPTSTK,NFO,5.000000,CE
113293,IGL,2024-08-29,520.0,1375,OPTSTK,NFO,5.000000,PE
113278,IGL,2024-08-29,450.0,1375,OPTSTK,NFO,5.000000,CE
113279,IGL,2024-08-29,450.0,1375,OPTSTK,NFO,5.000000,PE
126790,IGL,2024-08-29,495.0,1375,OPTSTK,NFO,5.000000,PE
113289,IGL,2024-08-29,500.0,1375,OPTSTK,NFO,5.000000,PE
126921,IGL,2024-08-29,595.0,1375,OPTSTK,NFO,5.000000,PE
113334,IGL,2024-08-29,600.0,1375,OPTSTK,NFO,5.000000,CE
126857,IGL,2024-08-29,525.0,1375,OPTSTK,NFO,5.000000,CE
113300,IGL,2024-08-29,560.0,1375,OPTSTK,NFO,5.000000,CE
126924,IGL,2024-08-29,605.0,1375,OPTSTK,NFO,5.000000,CE
113291,IGL,2024-08-29,510.0,1375,OPTSTK,NFO,5.000000,PE
113286,IGL,2024-08-29,490.0,1375,OPTSTK,NFO,5.000000,CE
126786,IGL,2024-08-29,475.0,1375,OPTSTK,NFO,5.000000,PE
113288,IGL,2024-08-29,500.0,1375,OPTSTK,NFO,5.000000,CE
126856,IGL,2024-08-29,515.0,1375,OPTSTK,NFO,5.000000,PE
126855,IGL,2024-08-29,515.0,1375,OPTSTK,NFO,5.000000,CE
113292,IGL,2024-08-29,520.0,1375,OPTSTK,NFO,5.000000,CE
113298,IGL,2024-08-29,550.0,1375,OPTSTK,NFO,5.000000,CE
113274,IGL,2024-08-29,430.0,1375,OPTSTK,NFO,5.000000,CE
126862,IGL,2024-08-29,535.0,1375,OPTSTK,NFO,5.000000,CE
113301,IGL,2024-08-29,560.0,1375,OPTSTK,NFO,5.000000,PE
113280,IGL,2024-08-29,460.0,1375,OPTSTK,NFO,5.000000,CE
126913,IGL,2024-08-29,575.0,1375,OPTSTK,NFO,5.000000,PE
113282,IGL,2024-08-29,470.0,1375,OPTSTK,NFO,5.000000,CE
126912,IGL,2024-08-29,575.0,1375,OPTSTK,NFO,5.000000,CE
113297,IGL,2024-08-29,540.0,1375,OPTSTK,NFO,5.000000,PE
126863,IGL,2024-08-29,535.0,1375,OPTSTK,NFO,5.000000,PE
35712,INDHOTEL,2024-09-26,-0.01,1000,FUTSTK,NFO,5.000000,INDHOTELSEPFUT
56448,INDHOTEL,2024-08-29,-0.01,1000,FUTSTK,NFO,5.000000,INDHOTELAUGFUT
113523,INDHOTEL,2024-08-29,690.0,1000,OPTSTK,NFO,5.000000,PE
113511,INDHOTEL,2024-08-29,630.0,1000,OPTSTK,NFO,5.000000,PE
113495,INDHOTEL,2024-08-29,550.0,1000,OPTSTK,NFO,5.000000,PE
113498,INDHOTEL,2024-08-29,570.0,1000,OPTSTK,NFO,5.000000,CE
113509,INDHOTEL,2024-08-29,620.0,1000,OPTSTK,NFO,5.000000,PE
113499,INDHOTEL,2024-08-29,570.0,1000,OPTSTK,NFO,5.000000,PE
113491,INDHOTEL,2024-08-29,530.0,1000,OPTSTK,NFO,5.000000,PE
113488,INDHOTEL,2024-08-29,520.0,1000,OPTSTK,NFO,5.000000,CE
113489,INDHOTEL,2024-08-29,520.0,1000,OPTSTK,NFO,5.000000,PE
113541,INDHOTEL,2024-08-29,740.0,1000,OPTSTK,NFO,5.000000,PE
113507,INDHOTEL,2024-08-29,610.0,1000,OPTSTK,NFO,5.000000,PE
113500,INDHOTEL,2024-08-29,580.0,1000,OPTSTK,NFO,5.000000,CE
113519,INDHOTEL,2024-08-29,670.0,1000,OPTSTK,NFO,5.000000,PE
113501,INDHOTEL,2024-08-29,580.0,1000,OPTSTK,NFO,5.000000,PE
113510,INDHOTEL,2024-08-29,630.0,1000,OPTSTK,NFO,5.000000,CE
113513,INDHOTEL,2024-08-29,640.0,1000,OPTSTK,NFO,5.000000,PE
113493,INDHOTEL,2024-08-29,540.0,1000,OPTSTK,NFO,5.000000,PE
113516,INDHOTEL,2024-08-29,660.0,1000,OPTSTK,NFO,5.000000,CE
113473,INDHOTEL,2024-08-29,500.0,1000,OPTSTK,NFO,5.000000,PE
113518,INDHOTEL,2024-08-29,670.0,1000,OPTSTK,NFO,5.000000,CE
113506,INDHOTEL,2024-08-29,610.0,1000,OPTSTK,NFO,5.000000,CE
113515,INDHOTEL,2024-08-29,650.0,1000,OPTSTK,NFO,5.000000,PE
113508,INDHOTEL,2024-08-29,620.0,1000,OPTSTK,NFO,5.000000,CE
113540,INDHOTEL,2024-08-29,740.0,1000,OPTSTK,NFO,5.000000,CE
113517,INDHOTEL,2024-08-29,660.0,1000,OPTSTK,NFO,5.000000,PE
113537,INDHOTEL,2024-08-29,720.0,1000,OPTSTK,NFO,5.000000,PE
113533,INDHOTEL,2024-08-29,700.0,1000,OPTSTK,NFO,5.000000,PE
113532,INDHOTEL,2024-08-29,700.0,1000,OPTSTK,NFO,5.000000,CE
113492,INDHOTEL,2024-08-29,540.0,1000,OPTSTK,NFO,5.000000,CE
113472,INDHOTEL,2024-08-29,500.0,1000,OPTSTK,NFO,5.000000,CE
113520,INDHOTEL,2024-08-29,680.0,1000,OPTSTK,NFO,5.000000,CE
113505,INDHOTEL,2024-08-29,600.0,1000,OPTSTK,NFO,5.000000,PE
113504,INDHOTEL,2024-08-29,600.0,1000,OPTSTK,NFO,5.000000,CE
113502,INDHOTEL,2024-08-29,590.0,1000,OPTSTK,NFO,5.000000,CE
113512,INDHOTEL,2024-08-29,640.0,1000,OPTSTK,NFO,5.000000,CE
113497,INDHOTEL,2024-08-29,560.0,1000,OPTSTK,NFO,5.000000,PE
113503,INDHOTEL,2024-08-29,590.0,1000,OPTSTK,NFO,5.000000,PE
113521,INDHOTEL,2024-08-29,680.0,1000,OPTSTK,NFO,5.000000,PE
113514,INDHOTEL,2024-08-29,650.0,1000,OPTSTK,NFO,5.000000,CE
113536,INDHOTEL,2024-08-29,720.0,1000,OPTSTK,NFO,5.000000,CE
113522,INDHOTEL,2024-08-29,690.0,1000,OPTSTK,NFO,5.000000,CE
113496,INDHOTEL,2024-08-29,560.0,1000,OPTSTK,NFO,5.000000,CE
113494,INDHOTEL,2024-08-29,550.0,1000,OPTSTK,NFO,5.000000,CE
113535,INDHOTEL,2024-08-29,710.0,1000,OPTSTK,NFO,5.000000,PE
113534,INDHOTEL,2024-08-29,710.0,1000,OPTSTK,NFO,5.000000,CE
56449,INDIACEM,2024-08-29,-0.01,2900,FUTSTK,NFO,5.000000,INDIACEMAUGFUT
127338,INDIACEM,2024-08-29,345.0,2900,OPTSTK,NFO,5.000000,PE
52793,INDIACEM,2024-08-29,310.0,2900,OPTSTK,NFO,5.000000,PE
42040,INDIACEM,2024-08-29,395.0,2900,OPTSTK,NFO,5.000000,CE
55412,INDIACEM,2024-08-29,365.0,2900,OPTSTK,NFO,5.000000,CE
127337,INDIACEM,2024-08-29,345.0,2900,OPTSTK,NFO,5.000000,CE
58105,INDIACEM,2024-08-29,400.0,2900,OPTSTK,NFO,5.000000,CE
127345,INDIACEM,2024-08-29,360.0,2900,OPTSTK,NFO,5.000000,CE
127336,INDIACEM,2024-08-29,335.0,2900,OPTSTK,NFO,5.000000,PE
52791,INDIACEM,2024-08-29,300.0,2900,OPTSTK,NFO,5.000000,PE
127350,INDIACEM,2024-08-29,380.0,2900,OPTSTK,NFO,5.000000,CE
127352,INDIACEM,2024-08-29,380.0,2900,OPTSTK,NFO,5.000000,PE
59606,INDIACEM,2024-08-29,385.0,2900,OPTSTK,NFO,5.000000,CE
113713,INDIACEM,2024-08-29,200.0,2900,OPTSTK,NFO,5.000000,PE
84665,INDIACEM,2024-08-29,320.0,2900,OPTSTK,NFO,5.000000,PE
127344,INDIACEM,2024-08-29,355.0,2900,OPTSTK,NFO,5.000000,PE
113745,INDIACEM,2024-08-29,280.0,2900,OPTSTK,NFO,5.000000,PE
89276,INDIACEM,2024-08-29,315.0,2900,OPTSTK,NFO,5.000000,PE
59603,INDIACEM,2024-08-29,375.0,2900,OPTSTK,NFO,5.000000,PE
113721,INDIACEM,2024-08-29,220.0,2900,OPTSTK,NFO,5.000000,PE
127347,INDIACEM,2024-08-29,370.0,2900,OPTSTK,NFO,5.000000,CE
89284,INDIACEM,2024-08-29,350.0,2900,OPTSTK,NFO,5.000000,PE
127342,INDIACEM,2024-08-29,355.0,2900,OPTSTK,NFO,5.000000,CE
84646,INDIACEM,2024-08-29,295.0,2900,OPTSTK,NFO,5.000000,PE
113725,INDIACEM,2024-08-29,230.0,2900,OPTSTK,NFO,5.000000,PE
89280,INDIACEM,2024-08-29,330.0,2900,OPTSTK,NFO,5.000000,PE
89279,INDIACEM,2024-08-29,330.0,2900,OPTSTK,NFO,5.000000,CE
84647,INDIACEM,2024-08-29,320.0,2900,OPTSTK,NFO,5.000000,CE
56005,INDIACEM,2024-08-29,390.0,2900,OPTSTK,NFO,5.000000,PE
89274,INDIACEM,2024-08-29,305.0,2900,OPTSTK,NFO,5.000000,PE
56004,INDIACEM,2024-08-29,390.0,2900,OPTSTK,NFO,5.000000,CE
89282,INDIACEM,2024-08-29,340.0,2900,OPTSTK,NFO,5.000000,PE
127346,INDIACEM,2024-08-29,360.0,2900,OPTSTK,NFO,5.000000,PE
89281,INDIACEM,2024-08-29,340.0,2900,OPTSTK,NFO,5.000000,CE
58106,INDIACEM,2024-08-29,400.0,2900,OPTSTK,NFO,5.000000,PE
59602,INDIACEM,2024-08-29,375.0,2900,OPTSTK,NFO,5.000000,CE
59607,INDIACEM,2024-08-29,385.0,2900,OPTSTK,NFO,5.000000,PE
55413,INDIACEM,2024-08-29,365.0,2900,OPTSTK,NFO,5.000000,PE
42041,INDIACEM,2024-08-29,395.0,2900,OPTSTK,NFO,5.000000,PE
89283,INDIACEM,2024-08-29,350.0,2900,OPTSTK,NFO,5.000000,CE
113733,INDIACEM,2024-08-29,250.0,2900,OPTSTK,NFO,5.000000,PE
127349,INDIACEM,2024-08-29,370.0,2900,OPTSTK,NFO,5.000000,PE
56452,INDIAMART,2024-08-29,-0.01,300,FUTSTK,NFO,5.000000,INDIAMARTAUGFUT
35717,INDIAMART,2024-09-26,-0.01,300,FUTSTK,NFO,5.000000,INDIAMARTSEPFUT
114023,INDIAMART,2024-08-29,2840.0,300,OPTSTK,NFO,5.000000,CE
127764,INDIAMART,2024-08-29,3480.0,300,OPTSTK,NFO,5.000000,PE
127584,INDIAMART,2024-08-29,3020.0,300,OPTSTK,NFO,5.000000,PE
113999,INDIAMART,2024-08-29,2480.0,300,OPTSTK,NFO,5.000000,CE
114012,INDIAMART,2024-08-29,2600.0,300,OPTSTK,NFO,5.000000,PE
127591,INDIAMART,2024-08-29,3180.0,300,OPTSTK,NFO,5.000000,CE
114046,INDIAMART,2024-08-29,3360.0,300,OPTSTK,NFO,5.000000,PE
114020,INDIAMART,2024-08-29,2760.0,300,OPTSTK,NFO,5.000000,PE
127570,INDIAMART,2024-08-29,2740.0,300,OPTSTK,NFO,5.000000,PE
113995,INDIAMART,2024-08-29,2400.0,300,OPTSTK,NFO,5.000000,CE
127558,INDIAMART,2024-08-29,2500.0,300,OPTSTK,NFO,5.000000,PE
114001,INDIAMART,2024-08-29,2520.0,300,OPTSTK,NFO,5.000000,CE
114048,INDIAMART,2024-08-29,3440.0,300,OPTSTK,NFO,5.000000,PE
114034,INDIAMART,2024-08-29,3040.0,300,OPTSTK,NFO,5.000000,PE
68683,INDIAMART,2024-08-29,3240.0,300,OPTSTK,NFO,5.000000,PE
127549,INDIAMART,2024-08-29,2340.0,300,OPTSTK,NFO,5.000000,CE
127579,INDIAMART,2024-08-29,2940.0,300,OPTSTK,NFO,5.000000,CE
127569,INDIAMART,2024-08-29,2740.0,300,OPTSTK,NFO,5.000000,CE
113997,INDIAMART,2024-08-29,2440.0,300,OPTSTK,NFO,5.000000,CE
127553,INDIAMART,2024-08-29,2420.0,300,OPTSTK,NFO,5.000000,CE
127588,INDIAMART,2024-08-29,3100.0,300,OPTSTK,NFO,5.000000,PE
52600,INDIAMART,2024-08-29,2260.0,300,OPTSTK,NFO,5.000000,CE
114042,INDIAMART,2024-08-29,3200.0,300,OPTSTK,NFO,5.000000,PE
127550,INDIAMART,2024-08-29,2340.0,300,OPTSTK,NFO,5.000000,PE
68682,INDIAMART,2024-08-29,3240.0,300,OPTSTK,NFO,5.000000,CE
114044,INDIAMART,2024-08-29,3280.0,300,OPTSTK,NFO,5.000000,PE
114050,INDIAMART,2024-08-29,3520.0,300,OPTSTK,NFO,5.000000,PE
87680,INDIAMART,2024-08-29,3400.0,300,OPTSTK,NFO,5.000000,CE
127651,INDIAMART,2024-08-29,3260.0,300,OPTSTK,NFO,5.000000,PE
74858,INDIAMART,2024-08-29,3320.0,300,OPTSTK,NFO,5.000000,CE
113993,INDIAMART,2024-08-29,2360.0,300,OPTSTK,NFO,5.000000,CE
52803,INDIAMART,2024-08-29,3160.0,300,OPTSTK,NFO,5.000000,PE
127725,INDIAMART,2024-08-29,3340.0,300,OPTSTK,NFO,5.000000,CE
127762,INDIAMART,2024-08-29,3380.0,300,OPTSTK,NFO,5.000000,PE
114022,INDIAMART,2024-08-29,2800.0,300,OPTSTK,NFO,5.000000,PE
127560,INDIAMART,2024-08-29,2540.0,300,OPTSTK,NFO,5.000000,PE
127562,INDIAMART,2024-08-29,2580.0,300,OPTSTK,NFO,5.000000,PE
127552,INDIAMART,2024-08-29,2380.0,300,OPTSTK,NFO,5.000000,PE
113991,INDIAMART,2024-08-29,2320.0,300,OPTSTK,NFO,5.000000,CE
127573,INDIAMART,2024-08-29,2820.0,300,OPTSTK,NFO,5.000000,CE
127648,INDIAMART,2024-08-29,3220.0,300,OPTSTK,NFO,5.000000,CE
127650,INDIAMART,2024-08-29,3260.0,300,OPTSTK,NFO,5.000000,CE
127583,INDIAMART,2024-08-29,3020.0,300,OPTSTK,NFO,5.000000,CE
127649,INDIAMART,2024-08-29,3220.0,300,OPTSTK,NFO,5.000000,PE
127568,INDIAMART,2024-08-29,2700.0,300,OPTSTK,NFO,5.000000,PE
114041,INDIAMART,2024-08-29,3200.0,300,OPTSTK,NFO,5.000000,CE
127578,INDIAMART,2024-08-29,2900.0,300,OPTSTK,NFO,5.000000,PE
127563,INDIAMART,2024-08-29,2620.0,300,OPTSTK,NFO,5.000000,CE
114017,INDIAMART,2024-08-29,2720.0,300,OPTSTK,NFO,5.000000,CE
127726,INDIAMART,2024-08-29,3340.0,300,OPTSTK,NFO,5.000000,PE
114047,INDIAMART,2024-08-29,3440.0,300,OPTSTK,NFO,5.000000,CE
114021,INDIAMART,2024-08-29,2800.0,300,OPTSTK,NFO,5.000000,CE
114028,INDIAMART,2024-08-29,2920.0,300,OPTSTK,NFO,5.000000,PE
127585,INDIAMART,2024-08-29,3060.0,300,OPTSTK,NFO,5.000000,CE
113992,INDIAMART,2024-08-29,2320.0,300,OPTSTK,NFO,5.000000,PE
127571,INDIAMART,2024-08-29,2780.0,300,OPTSTK,NFO,5.000000,CE
114037,INDIAMART,2024-08-29,3120.0,300,OPTSTK,NFO,5.000000,CE
127575,INDIAMART,2024-08-29,2860.0,300,OPTSTK,NFO,5.000000,CE
114035,INDIAMART,2024-08-29,3080.0,300,OPTSTK,NFO,5.000000,CE
127580,INDIAMART,2024-08-29,2940.0,300,OPTSTK,NFO,5.000000,PE
114036,INDIAMART,2024-08-29,3080.0,300,OPTSTK,NFO,5.000000,PE
114002,INDIAMART,2024-08-29,2520.0,300,OPTSTK,NFO,5.000000,PE
113974,INDIAMART,2024-08-29,2240.0,300,OPTSTK,NFO,5.000000,PE
127576,INDIAMART,2024-08-29,2860.0,300,OPTSTK,NFO,5.000000,PE
114029,INDIAMART,2024-08-29,2960.0,300,OPTSTK,NFO,5.000000,CE
127572,INDIAMART,2024-08-29,2780.0,300,OPTSTK,NFO,5.000000,PE
127556,INDIAMART,2024-08-29,2460.0,300,OPTSTK,NFO,5.000000,PE
87681,INDIAMART,2024-08-29,3400.0,300,OPTSTK,NFO,5.000000,PE
127559,INDIAMART,2024-08-29,2540.0,300,OPTSTK,NFO,5.000000,CE
127561,INDIAMART,2024-08-29,2580.0,300,OPTSTK,NFO,5.000000,CE
114018,INDIAMART,2024-08-29,2720.0,300,OPTSTK,NFO,5.000000,PE
114003,INDIAMART,2024-08-29,2560.0,300,OPTSTK,NFO,5.000000,CE
114025,INDIAMART,2024-08-29,2880.0,300,OPTSTK,NFO,5.000000,CE
114030,INDIAMART,2024-08-29,2960.0,300,OPTSTK,NFO,5.000000,PE
114000,INDIAMART,2024-08-29,2480.0,300,OPTSTK,NFO,5.000000,PE
127566,INDIAMART,2024-08-29,2660.0,300,OPTSTK,NFO,5.000000,PE
114024,INDIAMART,2024-08-29,2840.0,300,OPTSTK,NFO,5.000000,PE
127652,INDIAMART,2024-08-29,3300.0,300,OPTSTK,NFO,5.000000,CE
114019,INDIAMART,2024-08-29,2760.0,300,OPTSTK,NFO,5.000000,CE
